Title,Name,Address,Country,Gender,Age,Buy_for,Favourites,Time,Date,Username
MISS,DORIS119849,64140929-Boris Road-Doris Town,USA,F,31-40,Other,Adventure,06:54:27,22/02/2000,user_34654
MR,BORIS1544,30645998-Boris Road-Doris Town,UK,M,31-40,Family,Children,18:00:58,27/02/2000,user_2714419
MR,BORIS139342,64630641-Boris Road-Doris Town,UK,M,51-70,Friends,Western,19:06:28,21/02/2000,user_2459552
MR,BORIS18818,74132-Boris Road-Doris Town,USA,M,21-30,Myself,Western,09:28:35,19/02/2000,user_2578853
MISS,DORIS56736,77167905-Boris Road-Doris Town,OuterMongolia,F,21-30,Family,Drama,17:11:40,21/02/2000,user_2652167
MR,BORIS31664,31665543-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,17:49:41,21/02/2000,user_1855038
MR,BORIS122393,2468693-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,07:52:56,27/02/2000,user_4832098
MR,BORIS59640,92615593-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,18:27:37,21/02/2000,user_4016199
MISS,DORIS124196,50246942-Boris Road-Doris Town,USA,F,21-30,Myself,Children,10:41:11,26/02/2000,user_3996531
MISS,DORIS55575,18847162-Boris Road-Doris Town,OuterMongolia,F,31-40,Other,Drama,14:10:53,24/02/2000,user_372428
MISS,DORIS12998,21030869-Boris Road-Doris Town,UK,F,71+,Family,Horror,19:04:09,18/02/2000,user_2356030
MR,BORIS72143,72638004-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,20:02:47,26/02/2000,user_369322
MRS,DORIS51433,30288022-Boris Road-Doris Town,UK,F,31-40,Family,Children,18:08:43,17/02/2000,user_4960738
MISS,DORIS98130,64390321-Boris Road-Doris Town,UK,F,21-30,Friends,Adventure,23:19:56,24/02/2000,user_1845292
MR,BORIS13272,13486794-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,23:25:20,22/02/2000,user_2610010
MISS,DORIS56146,62634490-Boris Road-Doris Town,OuterMongolia,F,31-40,Friends,Western,18:30:37,27/02/2000,user_2675327
MR,BORIS59043,25201557-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,17:11:21,21/02/2000,user_4532204
MR,BORIS75281,18034369-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,08:28:14,25/02/2000,user_3982746
MRS,DORIS101227,9033292-Boris Road-Doris Town,UK,F,31-40,Family,Children,10:46:36,19/02/2000,user_543169
MRS,DORIS8292,45557846-Boris Road-Doris Town,USA,F,51-70,Friends,Musical,06:57:43,27/02/2000,user_924233
MR,BORIS15119,70725881-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,20:50:48,19/02/2000,user_3924772
MRS,DORIS125603,91995534-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,07:31:32,22/02/2000,user_3987880
MISS,DORIS90522,45555376-Boris Road-Doris Town,USA,F,31-40,Friends,Musical,05:19:17,19/02/2000,user_1061032
MRS,DORIS82729,31653980-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,17:08:51,25/02/2000,user_1305154
MR,BORIS113611,94659320-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,07:18:37,23/02/2000,user_2367879
MR,BORIS143424,13786094-Boris Road-Doris Town,OuterMongolia,M,71+,Friends,Horror,06:51:39,24/02/2000,user_1187649
MRS,DORIS40137,49049095-Boris Road-Doris Town,OuterMongolia,F,71+,Friends,Musical,05:45:05,15/02/2000,user_1410064
MISS,DORIS38887,15008468-Boris Road-Doris Town,UK,F,31-40,Family,Children,02:06:42,22/02/2000,user_1125759
MISS,DORIS45403,41992998-Boris Road-Doris Town,USA,F,51-70,Myself,Western,13:38:15,25/02/2000,user_3637723
MR,BORIS69945,75047676-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,22:15:50,20/02/2000,user_3900287
MRS,DORIS36434,96104261-Boris Road-Doris Town,UK,F,71+,Family,Western,08:24:24,24/02/2000,user_4046809
MISS,DORIS149166,33270555-Boris Road-Doris Town,OuterMongolia,F,71+,Friends,Drama,08:28:30,27/02/2000,user_4771625
MRS,DORIS123746,29197286-Boris Road-Doris Town,UK,F,31-40,Family,Children,03:44:24,17/02/2000,user_2519145
MRS,DORIS92896,38055306-Boris Road-Doris Town,UK,F,31-40,Family,Children,13:09:53,21/02/2000,user_286508
MISS,DORIS47238,5313453-Boris Road-Doris Town,UK,F,31-40,Family,Children,10:33:58,23/02/2000,user_1495656
MISS,DORIS40609,89093815-Boris Road-Doris Town,UK,F,51-70,Other,Adventure,22:40:19,23/02/2000,user_1416864
MR,BORIS117186,24638310-Boris Road-Doris Town,UK,M,71+,Myself,Western,13:07:30,23/02/2000,user_3378978
MISS,DORIS106939,45152751-Boris Road-Doris Town,OuterMongolia,F,31-40,Other,Drama,15:11:51,20/02/2000,user_3646795
MR,BORIS118958,52772138-Boris Road-Doris Town,USA,M,31-40,Myself,Musical,16:16:12,27/02/2000,user_2848479
MRS,DORIS38717,17444118-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,08:08:07,20/02/2000,user_2366963
MISS,DORIS111901,99884379-Boris Road-Doris Town,UK,F,31-40,Family,Children,16:07:44,15/02/2000,user_3462706
MISS,DORIS136624,94829012-Boris Road-Doris Town,USA,F,71+,Friends,Sci-Fi,14:04:10,20/02/2000,user_2063490
MR,BORIS135417,96550129-Boris Road-Doris Town,OuterMongolia,M,21-30,Friends,Western,23:58:40,19/02/2000,user_3301805
MISS,DORIS33456,89784136-Boris Road-Doris Town,OuterMongolia,F,31-40,Other,Musical,12:52:56,26/02/2000,user_4865023
MR,BORIS96777,84926530-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,23:19:35,22/02/2000,user_1959880
MR,BORIS123122,34823563-Boris Road-Doris Town,USA,M,71+,Family,Western,19:37:13,25/02/2000,user_296945
MR,BORIS20444,35648268-Boris Road-Doris Town,UK,M,31-40,Family,Children,04:08:30,21/02/2000,user_2891548
MR,BORIS13534,96742784-Boris Road-Doris Town,OuterMongolia,M,51-70,Friends,Musical,18:09:51,25/02/2000,user_254541
MR,BORIS97949,8817079-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,21:31:02,21/02/2000,user_4195943
MISS,DORIS6697,69569615-Boris Road-Doris Town,OuterMongolia,F,21-30,Family,Horror,03:52:18,22/02/2000,user_3068267
MR,BORIS78839,66777486-Boris Road-Doris Town,UK,M,71+,Friends,Adventure,06:43:47,16/02/2000,user_2313544
MR,BORIS7971,12287654-Boris Road-Doris Town,OuterMongolia,M,21-30,Other,Children,09:30:39,19/02/2000,user_2268019
MR,BORIS3630,86673401-Boris Road-Doris Town,OuterMongolia,M,71+,Family,Western,14:15:19,18/02/2000,user_2858799
MISS,DORIS143481,87415007-Boris Road-Doris Town,UK,F,21-30,Other,Horror,02:42:12,22/02/2000,user_2266150
MR,BORIS5300,45915525-Boris Road-Doris Town,OuterMongolia,M,31-40,Other,Musical,23:37:03,26/02/2000,user_4463384
MR,BORIS151898,25885026-Boris Road-Doris Town,OuterMongolia,M,51-70,Other,Horror,02:11:22,23/02/2000,user_4691501
MR,BORIS133724,11324631-Boris Road-Doris Town,USA,M,31-40,Other,Horror,15:11:10,23/02/2000,user_1913317
MR,BORIS36417,91899662-Boris Road-Doris Town,USA,M,71+,Myself,Comedy,18:00:38,26/02/2000,user_2940961
MRS,DORIS35677,81601274-Boris Road-Doris Town,UK,F,31-40,Family,Children,21:08:37,26/02/2000,user_813710
MISS,DORIS67091,16539896-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,04:09:20,23/02/2000,user_3660590
MRS,DORIS104865,34205318-Boris Road-Doris Town,USA,F,71+,Friends,Comedy,10:38:44,22/02/2000,user_101751
MRS,DORIS15561,87274803-Boris Road-Doris Town,USA,F,31-40,Myself,Sci-Fi,23:53:05,18/02/2000,user_1923325
MISS,DORIS150629,70659346-Boris Road-Doris Town,USA,F,21-30,Friends,Western,00:20:33,15/02/2000,user_624058
MISS,DORIS39149,93735464-Boris Road-Doris Town,OuterMongolia,F,21-30,Other,Western,07:26:34,19/02/2000,user_2087325
MR,BORIS21623,95064875-Boris Road-Doris Town,OuterMongolia,M,71+,Family,Adventure,09:55:58,22/02/2000,user_2744524
MR,BORIS153122,70334854-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,04:38:59,27/02/2000,user_3627887
MR,BORIS52220,3368701-Boris Road-Doris Town,OuterMongolia,M,71+,Friends,Sci-Fi,00:35:12,23/02/2000,user_1470734
MISS,DORIS44575,27736994-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,01:46:22,27/02/2000,user_4504205
MISS,DORIS878,33017485-Boris Road-Doris Town,UK,F,51-70,Myself,Comedy,04:56:47,24/02/2000,user_2436803
MR,BORIS146263,11337567-Boris Road-Doris Town,OuterMongolia,M,51-70,Family,Adventure,05:26:39,24/02/2000,user_1232828
MISS,DORIS74270,69099388-Boris Road-Doris Town,UK,F,31-40,Family,Children,21:12:10,19/02/2000,user_537865
MISS,DORIS38006,6031744-Boris Road-Doris Town,UK,F,51-70,Friends,Sci-Fi,22:15:22,19/02/2000,user_1362368
MISS,DORIS118874,28403038-Boris Road-Doris Town,OuterMongolia,F,51-70,Friends,Drama,07:00:33,20/02/2000,user_3184885
MISS,DORIS126807,39093726-Boris Road-Doris Town,OuterMongolia,F,31-40,Family,Comedy,15:48:28,15/02/2000,user_3090767
MISS,DORIS24789,76506226-Boris Road-Doris Town,OuterMongolia,F,21-30,Other,Children,04:04:42,19/02/2000,user_2925337
MR,BORIS51147,72588955-Boris Road-Doris Town,OuterMongolia,M,71+,Other,Comedy,02:01:25,25/02/2000,user_139019
MISS,DORIS42916,66271742-Boris Road-Doris Town,OuterMongolia,F,51-70,Other,Children,16:55:33,25/02/2000,user_4758472
MISS,DORIS46898,67660957-Boris Road-Doris Town,USA,F,31-40,Myself,Children,14:14:23,24/02/2000,user_2908348
MISS,DORIS109234,10325691-Boris Road-Doris Town,UK,F,31-40,Family,Children,12:28:58,24/02/2000,user_4930995
MRS,DORIS111675,309645-Boris Road-Doris Town,UK,F,21-30,Other,Western,23:40:27,25/02/2000,user_2114917
MISS,DORIS140716,97369971-Boris Road-Doris Town,USA,F,21-30,Family,Children,22:01:08,27/02/2000,user_404352
MISS,DORIS128645,34394234-Boris Road-Doris Town,OuterMongolia,F,51-70,Family,Musical,08:53:56,25/02/2000,user_3333064
MR,BORIS144722,57863862-Boris Road-Doris Town,OuterMongolia,M,71+,Other,Sci-Fi,19:42:12,22/02/2000,user_3163960
MRS,DORIS100295,59486123-Boris Road-Doris Town,UK,F,31-40,Family,Children,04:28:59,25/02/2000,user_735460
MR,BORIS38962,694797-Boris Road-Doris Town,UK,M,51-70,Friends,Western,15:46:14,24/02/2000,user_4467690
MISS,DORIS6624,27729279-Boris Road-Doris Town,USA,F,31-40,Friends,Musical,11:37:02,23/02/2000,user_2011532
MRS,DORIS8358,17683136-Boris Road-Doris Town,OuterMongolia,F,31-40,Myself,Children,13:39:39,26/02/2000,user_1136690
MISS,DORIS113549,7861156-Boris Road-Doris Town,USA,F,21-30,Family,Children,05:32:49,24/02/2000,user_3230313
MRS,DORIS76076,78816949-Boris Road-Doris Town,UK,F,31-40,Family,Children,03:04:01,23/02/2000,user_1921255
MISS,DORIS75007,99236422-Boris Road-Doris Town,OuterMongolia,F,51-70,Friends,Comedy,20:29:03,23/02/2000,user_532435
MRS,DORIS174,33138932-Boris Road-Doris Town,USA,F,21-30,Myself,Horror,09:29:18,25/02/2000,user_1175917
MR,BORIS123163,69578900-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,08:11:40,24/02/2000,user_725324
MISS,DORIS53075,50581943-Boris Road-Doris Town,USA,F,21-30,Friends,Comedy,03:01:08,22/02/2000,user_3932120
MR,BORIS143989,61283942-Boris Road-Doris Town,OuterMongolia,M,31-40,Myself,Horror,15:42:32,15/02/2000,user_4281155
MRS,DORIS131703,86998564-Boris Road-Doris Town,OuterMongolia,F,21-30,Myself,Musical,19:52:01,20/02/2000,user_3745761
MRS,DORIS79697,35049732-Boris Road-Doris Town,UK,F,31-40,Family,Children,21:00:09,16/02/2000,user_1382610
MR,BORIS20469,41704396-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,12:13:44,22/02/2000,user_1325390
MR,BORIS139222,35084412-Boris Road-Doris Town,UK,M,51-70,Family,Horror,14:18:35,20/02/2000,user_3303473
MISS,DORIS128760,72411238-Boris Road-Doris Town,OuterMongolia,F,31-40,Other,Drama,07:01:35,25/02/2000,user_4759637
MISS,DORIS95998,25715396-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,11:04:47,22/02/2000,user_3376583
MR,BORIS16411,69690648-Boris Road-Doris Town,UK,M,31-40,Friends,Drama,23:41:55,27/02/2000,user_4349340
MR,BORIS121710,2620399-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,00:22:31,20/02/2000,user_4692553
MR,BORIS123096,22455436-Boris Road-Doris Town,UK,M,31-40,Family,Musical,00:08:43,24/02/2000,user_3915310
MISS,DORIS133528,50153863-Boris Road-Doris Town,USA,F,31-40,Other,Sci-Fi,03:13:35,16/02/2000,user_1587436
MISS,DORIS150095,26870454-Boris Road-Doris Town,OuterMongolia,F,71+,Family,Children,08:56:22,24/02/2000,user_4128714
MR,BORIS7606,59185937-Boris Road-Doris Town,UK,M,31-40,Family,Children,20:14:26,23/02/2000,user_1435602
MRS,DORIS101932,56257146-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,23:18:01,26/02/2000,user_3788575
MRS,DORIS120095,98805155-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,14:07:48,24/02/2000,user_3508398
MR,BORIS80367,43203915-Boris Road-Doris Town,UK,M,51-70,Other,Sci-Fi,07:38:52,27/02/2000,user_1795233
MR,BORIS113394,71561602-Boris Road-Doris Town,USA,M,31-40,Family,Comedy,14:52:09,25/02/2000,user_2531355
MR,BORIS86100,55038948-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,04:09:18,20/02/2000,user_3267567
MISS,DORIS45356,85495915-Boris Road-Doris Town,USA,F,51-70,Family,Horror,14:44:14,25/02/2000,user_3872137
MRS,DORIS120179,90621779-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,23:18:02,23/02/2000,user_2744537
MRS,DORIS113593,11766031-Boris Road-Doris Town,UK,F,31-40,Family,Children,12:43:59,19/02/2000,user_3940293
MRS,DORIS69851,22722887-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,15:15:21,16/02/2000,user_1651487
MR,BORIS123690,29635064-Boris Road-Doris Town,UK,M,71+,Other,Horror,23:35:24,20/02/2000,user_2297707
MR,BORIS28257,14877653-Boris Road-Doris Town,USA,M,21-30,Other,Drama,20:23:13,27/02/2000,user_2399324
MRS,DORIS8904,11615314-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,00:51:19,25/02/2000,user_2067326
MRS,DORIS70082,90197471-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,12:04:56,20/02/2000,user_2221914
MISS,DORIS80965,43269710-Boris Road-Doris Town,UK,F,31-40,Friends,Adventure,05:58:21,16/02/2000,user_3071595
MR,BORIS62548,49611488-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,00:30:52,22/02/2000,user_2898690
MR,BORIS7144,32055778-Boris Road-Doris Town,OuterMongolia,M,21-30,Other,Drama,06:05:06,27/02/2000,user_1615663
MRS,DORIS1738,49121601-Boris Road-Doris Town,UK,F,31-40,Family,Children,05:21:07,19/02/2000,user_4544921
MR,BORIS37583,77082695-Boris Road-Doris Town,UK,M,31-40,Family,Adventure,18:24:09,20/02/2000,user_2915144
MR,BORIS99333,99930651-Boris Road-Doris Town,UK,M,31-40,Family,Children,17:18:26,21/02/2000,user_4710307
MRS,DORIS56441,42557183-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,04:59:57,23/02/2000,user_3685162
MRS,DORIS135604,21369615-Boris Road-Doris Town,UK,F,31-40,Family,Children,07:48:33,24/02/2000,user_4885931
MISS,DORIS83116,3333341-Boris Road-Doris Town,UK,F,71+,Friends,Horror,16:38:03,22/02/2000,user_3058341
MR,BORIS59154,58451093-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,12:19:58,26/02/2000,user_3380762
MR,BORIS77895,76464664-Boris Road-Doris Town,USA,M,31-40,Other,Comedy,04:09:30,20/02/2000,user_4959600
MRS,DORIS1710,54268544-Boris Road-Doris Town,USA,F,31-40,Family,Drama,23:11:29,22/02/2000,user_1316671
MISS,DORIS114070,54183096-Boris Road-Doris Town,OuterMongolia,F,51-70,Family,Drama,02:41:02,23/02/2000,user_4360463
MISS,DORIS56304,23728121-Boris Road-Doris Town,UK,F,21-30,Family,Drama,20:47:47,26/02/2000,user_1265691
MISS,DORIS1400,49806296-Boris Road-Doris Town,USA,F,51-70,Family,Sci-Fi,23:14:16,27/02/2000,user_3001421
MR,BORIS153592,64047199-Boris Road-Doris Town,UK,M,31-40,Family,Children,20:10:09,21/02/2000,user_3870640
MR,BORIS72314,22615878-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,19:04:27,24/02/2000,user_1197
MISS,DORIS89832,69950872-Boris Road-Doris Town,UK,F,31-40,Family,Children,11:50:15,17/02/2000,user_2103056
MISS,DORIS3167,27193791-Boris Road-Doris Town,UK,F,31-40,Friends,Musical,20:51:17,23/02/2000,user_2769758
MR,BORIS113651,46822594-Boris Road-Doris Town,USA,M,51-70,Family,Horror,23:29:02,18/02/2000,user_1244617
MISS,DORIS94632,5756817-Boris Road-Doris Town,UK,F,51-70,Family,Comedy,14:30:03,22/02/2000,user_2617491
MR,BORIS141591,8105353-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,01:13:05,17/02/2000,user_3984186
MISS,DORIS135789,21005718-Boris Road-Doris Town,OuterMongolia,F,71+,Friends,Comedy,12:01:10,24/02/2000,user_2863975
MISS,DORIS80041,92482763-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,19:10:59,19/02/2000,user_3419518
MISS,DORIS147760,12842845-Boris Road-Doris Town,USA,F,21-30,Myself,Drama,05:53:20,18/02/2000,user_1486009
MR,BORIS28929,5664607-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,15:15:40,24/02/2000,user_4601267
MR,BORIS41801,53892692-Boris Road-Doris Town,USA,M,51-70,Family,Horror,13:08:58,24/02/2000,user_3238498
MISS,DORIS73426,80028010-Boris Road-Doris Town,USA,F,71+,Other,Sci-Fi,19:50:30,26/02/2000,user_2761725
MR,BORIS147439,67361409-Boris Road-Doris Town,OuterMongolia,M,21-30,Friends,Musical,17:41:05,19/02/2000,user_3749500
MISS,DORIS129075,87507293-Boris Road-Doris Town,OuterMongolia,F,31-40,Family,Children,06:35:01,27/02/2000,user_3601678
MR,BORIS71473,6451752-Boris Road-Doris Town,UK,M,51-70,Family,Comedy,10:49:29,25/02/2000,user_2494041
MR,BORIS34307,97989199-Boris Road-Doris Town,OuterMongolia,M,21-30,Friends,Horror,18:53:58,26/02/2000,user_74061
MR,BORIS127304,53976857-Boris Road-Doris Town,UK,M,31-40,Myself,Adventure,08:11:20,27/02/2000,user_3162381
MR,BORIS136150,72435877-Boris Road-Doris Town,USA,M,71+,Myself,Drama,17:33:55,26/02/2000,user_4395565
MRS,DORIS126627,36837704-Boris Road-Doris Town,UK,F,31-40,Family,Children,16:46:33,16/02/2000,user_1165701
MR,BORIS137370,32046807-Boris Road-Doris Town,UK,M,31-40,Family,Children,05:27:24,26/02/2000,user_4514346
MR,BORIS12673,15276041-Boris Road-Doris Town,UK,M,31-40,Family,Children,23:25:45,25/02/2000,user_84381
MR,BORIS19764,56896100-Boris Road-Doris Town,UK,M,31-40,Family,Children,05:23:15,22/02/2000,user_669848
MRS,DORIS117075,14086422-Boris Road-Doris Town,USA,F,51-70,Friends,Western,14:27:29,20/02/2000,user_3464978
MR,BORIS40267,65036739-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,23:04:56,18/02/2000,user_3865233
MISS,DORIS10474,41456236-Boris Road-Doris Town,USA,F,51-70,Family,Western,01:06:56,26/02/2000,user_1657383
MR,BORIS11221,61005080-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,08:36:03,15/02/2000,user_1678987
MISS,DORIS122046,66900734-Boris Road-Doris Town,OuterMongolia,F,71+,Other,Musical,13:26:07,22/02/2000,user_3150699
MR,BORIS103436,45026557-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,06:19:36,23/02/2000,user_2898976
MISS,DORIS75162,87023499-Boris Road-Doris Town,OuterMongolia,F,31-40,Myself,Sci-Fi,16:00:06,17/02/2000,user_4624112
MR,BORIS2799,53780664-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,14:12:15,23/02/2000,user_1211563
MR,BORIS104085,35314436-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,06:33:43,19/02/2000,user_1825985
MR,BORIS68829,8875260-Boris Road-Doris Town,UK,M,31-40,Family,Children,15:16:10,24/02/2000,user_2082200
MR,BORIS151235,64782702-Boris Road-Doris Town,UK,M,71+,Family,Musical,02:11:14,26/02/2000,user_1419129
MR,BORIS85389,11081517-Boris Road-Doris Town,UK,M,31-40,Family,Sci-Fi,12:20:32,25/02/2000,user_3195616
MISS,DORIS126009,64774728-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,12:13:46,22/02/2000,user_4843204
MR,BORIS25211,63849421-Boris Road-Doris Town,OuterMongolia,M,71+,Other,Drama,05:23:38,19/02/2000,user_780519
MISS,DORIS121720,87400004-Boris Road-Doris Town,UK,F,51-70,Other,Sci-Fi,23:10:15,21/02/2000,user_1654880
MR,BORIS127913,34520221-Boris Road-Doris Town,OuterMongolia,M,31-40,Friends,Children,03:16:35,22/02/2000,user_2512848
MR,BORIS151467,3363968-Boris Road-Doris Town,UK,M,31-40,Myself,Adventure,22:18:05,25/02/2000,user_4862971
MRS,DORIS68477,90392671-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,02:41:48,24/02/2000,user_1048965
MRS,DORIS139307,57784544-Boris Road-Doris Town,OuterMongolia,F,21-30,Other,Musical,15:14:56,25/02/2000,user_2809554
MRS,DORIS116085,37431864-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,09:25:20,18/02/2000,user_4979925
MISS,DORIS39460,4794909-Boris Road-Doris Town,UK,F,71+,Myself,Sci-Fi,00:39:33,24/02/2000,user_4234272
MISS,DORIS65628,4630177-Boris Road-Doris Town,USA,F,21-30,Family,Sci-Fi,07:05:30,26/02/2000,user_3690639
MISS,DORIS111386,88247865-Boris Road-Doris Town,OuterMongolia,F,31-40,Family,Horror,01:30:32,22/02/2000,user_3235039
MR,BORIS109953,27909472-Boris Road-Doris Town,UK,M,51-70,Family,Drama,09:40:13,23/02/2000,user_1581065
MR,BORIS63178,10917873-Boris Road-Doris Town,OuterMongolia,M,31-40,Myself,Adventure,23:41:32,14/02/2000,user_1094357
MR,BORIS126629,40191708-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,09:11:30,18/02/2000,user_718759
MR,BORIS29876,76245723-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,11:48:46,24/02/2000,user_2019629
MISS,DORIS148214,76294560-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,11:40:51,23/02/2000,user_1960763
MR,BORIS28354,54798736-Boris Road-Doris Town,USA,M,71+,Friends,Western,09:51:20,22/02/2000,user_3138086
MRS,DORIS75649,57171853-Boris Road-Doris Town,OuterMongolia,F,51-70,Myself,Children,11:01:39,27/02/2000,user_216718
MRS,DORIS102079,98777281-Boris Road-Doris Town,USA,F,31-40,Family,Drama,21:50:09,22/02/2000,user_554668
MR,BORIS134067,63564028-Boris Road-Doris Town,OuterMongolia,M,71+,Other,Children,20:37:36,27/02/2000,user_4604487
MISS,DORIS103257,98140201-Boris Road-Doris Town,UK,F,21-30,Other,Comedy,02:08:15,23/02/2000,user_2897774
MISS,DORIS56721,28862787-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,04:36:15,24/02/2000,user_4912124
MR,BORIS71799,47376135-Boris Road-Doris Town,USA,M,51-70,Friends,Adventure,04:01:37,27/02/2000,user_1138809
MISS,DORIS149728,95076351-Boris Road-Doris Town,UK,F,71+,Myself,Western,09:36:47,22/02/2000,user_2920315
MISS,DORIS150991,89930854-Boris Road-Doris Town,USA,F,71+,Family,Musical,12:21:31,19/02/2000,user_1113580
MRS,DORIS149394,95923436-Boris Road-Doris Town,USA,F,21-30,Other,Western,04:32:52,23/02/2000,user_4265217
MR,BORIS69728,95379472-Boris Road-Doris Town,OuterMongolia,M,71+,Myself,Children,21:03:55,20/02/2000,user_195914
MRS,DORIS91163,19627842-Boris Road-Doris Town,UK,F,31-40,Myself,Western,16:46:22,20/02/2000,user_369902
MR,BORIS129624,9661013-Boris Road-Doris Town,USA,M,21-30,Myself,Western,03:05:33,22/02/2000,user_1898040
MR,BORIS102246,18915088-Boris Road-Doris Town,USA,M,21-30,Friends,Comedy,12:52:31,25/02/2000,user_366125
